id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1328238496163762176,1328238496163762176,2020-11-16 09:28:29 Фінляндія (зима),2020-11-16,09:28:29,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Почав ранок з гарної телефонної розмови з Маєю Санду. Привітав її з перемогою на виборах Президента Молдови. Упевнений у подальшому зміцненні відносин між Україною та Молдовою і європейській інтеграції наших народів 🇺🇦 🇪🇺 🇲🇩. З нетерпінням очікую на візит колеги до Києва.,uk,[],[],[],240,94,1350,[],[],https://twitter.com/ZelenskyyUa/status/1328238496163762176,False,,0,,,,,,,,[],,,,
1328221121951526913,1328221121951526913,2020-11-16 08:19:27 Фінляндія (зима),2020-11-16,08:19:27,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Congratulations to @sandumaiamd on winning the presidential elections in Moldova. I look forward to further strengthening relations between #Ukraine 🇺🇦 and #Moldova 🇲🇩 for the European future of our nations.,en,"[{'screen_name': 'sandumaiamd', 'name': 'maia sandu', 'id': '4823433298'}]",[],[],15,60,472,"['ukraine', 'moldova']",[],https://twitter.com/ZelenskyyUa/status/1328221121951526913,False,,0,,,,,,,,[],,,,
1328220960512749568,1328220960512749568,2020-11-16 08:18:48 Фінляндія (зима),2020-11-16,08:18:48,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Вітаю @sandumaiamd з перемогою на президентських виборах у Молдові. З нетерпінням очікую на подальше зміцнення відносин між Україною 🇺🇦 та Молдовою 🇲🇩 задля європейського майбутнього наших народів.,uk,"[{'screen_name': 'sandumaiamd', 'name': 'maia sandu', 'id': '4823433298'}]",[],[],63,77,758,[],[],https://twitter.com/ZelenskyyUa/status/1328220960512749568,False,,0,,,,,,,,[],,,,
1326582294392561668,1326582294392561668,2020-11-11 19:47:20 Фінляндія (зима),2020-11-11,19:47:20,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Today marks a day of tribute and respect to the warriors of our strategic partner and ally, the USA. Congratulations to the American Veterans Service Organization, the Ukrainian American Veterans. Thank you for your continued support of Ukraine. Glory to 🇺🇦! God bless America!🇺🇸",en,[],[],[],198,120,870,[],[],https://twitter.com/ZelenskyyUa/status/1326582294392561668,False,,0,,,,,,,,[],,,,
1326415035258777608,1326415035258777608,2020-11-11 08:42:42 Фінляндія (зима),2020-11-11,08:42:42,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Serdeczne życzenia dla @AndrzejDuda z okazji Święta Niepodległości!  Życzymy Narodowi Polskiemu pokoju i zgody. Doceniamy wsparcie 🇵🇱 w obronie integralności terytorialnej 🇺🇦. Wierzę, iż partnerstwo strategiczne między 🇺🇦 i 🇵🇱 wzmocni stabilność i bezpieczeństwo w Europie.  https://t.co/9bQEpVmTOQ",pl,"[{'screen_name': 'andrzejduda', 'name': 'andrzej duda', 'id': '202086424'}]",[],['https://pbs.twimg.com/media/Emhfbu6XYAEjXy-.jpg'],34,55,485,[],[],https://twitter.com/ZelenskyyUa/status/1326415035258777608,False,,1,https://pbs.twimg.com/media/Emhfbu6XYAEjXy-.jpg,,,,,,,[],,,,
1326414860872200192,1326414860872200192,2020-11-11 08:42:01 Фінляндія (зима),2020-11-11,08:42:01,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Щирі вітання @AndrzejDuda з Днем незалежності Польщі! Бажаємо братньому польському народу миру та злагоди. Цінуємо підтримку 🇵🇱 у відстоюванні територіальної цілісності 🇺🇦. Впевнений, стратегічне партнерство між 🇺🇦 та 🇵🇱 сприятиме зміцненню миру, стабільності та безпеки у Європі.  https://t.co/m4iB69kE0s",uk,"[{'screen_name': 'andrzejduda', 'name': 'andrzej duda', 'id': '202086424'}]",[],['https://pbs.twimg.com/media/EmhfPHVXMAQ9QnM.jpg'],85,77,791,[],[],https://twitter.com/ZelenskyyUa/status/1326414860872200192,False,,1,https://pbs.twimg.com/media/EmhfPHVXMAQ9QnM.jpg,,,,,,,[],,,,
1326168759200063488,1326168759200063488,2020-11-10 16:24:05 Фінляндія (зима),2020-11-10,16:24:05,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Glad to hear from Chancellor Angela Merkel. #Ukraine is grateful to #Germany and #France for supporting our peace initiatives. It’s important to continue #N4 dialog. I wish the people of Germany strength to overcome #COVID19,en,[],[],[],32,23,278,"['ukraine', 'germany', 'france', 'n4', 'covid19']",[],https://twitter.com/ZelenskyyUa/status/1326168759200063488,False,,0,,,,,,,,[],,,,
1326168736018083840,1326168736018083840,2020-11-10 16:24:00 Фінляндія (зима),2020-11-10,16:24:00,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Був радий чути канцлера Меркель. Україна вдячна Німеччині та Франції за підтримку наших мирних ініціатив. Важливо продовжити переговори в N4. Бажаю німецькому народу сил для подолання #COVID19.,uk,[],[],[],82,38,590,['covid19'],[],https://twitter.com/ZelenskyyUa/status/1326168736018083840,False,,0,,,,,,,,[],,,,
1325818730035736577,1325818730035736577,2020-11-09 17:13:12 Фінляндія (зима),2020-11-09,17:13:12,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"There are no lucky people for whom #COVID19 does not pose a threat. Despite all the quarantine measures, I received a positive test. I feel good &amp; take a lot of vitamins. Promise to isolate myself, but keep working. I will overcome COVID19 as most people do. It's gonna be fine!",en,[],[],[],251,195,1527,['covid19'],[],https://twitter.com/ZelenskyyUa/status/1325818730035736577,False,,0,,,,,,,,[],,,,
1325818688470212611,1325818688470212611,2020-11-09 17:13:02 Фінляндія (зима),2020-11-09,17:13:02,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Немає у світі щасливчиків, для кого б #COVID19 не становив загрози. Попри усі карантинні заходи, я теж отримав + результат. В мене 37,5, а всім бажаю 36,6! Втім, почуваюся добре. Обіцяю ізолюватися і продовжую працювати. Більшість долає COVID19. І я теж це пройду. Все буде добре!",uk,[],[],[],728,207,2083,['covid19'],[],https://twitter.com/ZelenskyyUa/status/1325818688470212611,False,,0,,,,,,,,[],,,,
1325141322773098496,1325141322773098496,2020-11-07 20:21:25 Фінляндія (зима),2020-11-07,20:21:25,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Congratulations to @JoeBiden @KamalaHarris! #Ukraine is optimistic about the future of the strategic partnership with the #UnitedStates. 🇺🇦 and 🇺🇸 have always collaborated on security, trade, investment, democracy, fight against corruption. Our friendship becomes only stronger!",en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]",[],[],1580,6360,42951,"['ukraine', 'unitedstates']",[],https://twitter.com/ZelenskyyUa/status/1325141322773098496,False,,0,,,,,,,,[],,,,
1324974510051909632,1324974510051909632,2020-11-07 09:18:34 Фінляндія (зима),2020-11-07,09:18:34,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,🇺🇦'll receive from the @WorldBank $100 mln to restore the economies of the contact line territories. Grateful to @DavidMalpassWBG &amp; @ArupBanerji for supporting the 🇺🇦's territorial integrity. Wе'll do our best to make citizens feel safe &amp; regions to become prosperous &amp; develop.,en,"[{'screen_name': 'worldbank', 'name': 'world bank', 'id': '27860681'}, {'screen_name': 'davidmalpasswbg', 'name': 'david malpass', 'id': '1113157792125386752'}, {'screen_name': 'arupbanerji', 'name': 'arup banerji', 'id': '434086101'}]",[],[],42,24,297,[],[],https://twitter.com/ZelenskyyUa/status/1324974510051909632,False,,0,,,,,,,,[],,,,
1324974401461301248,1324974401461301248,2020-11-07 09:18:08 Фінляндія (зима),2020-11-07,09:18:08,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"🇺🇦 отримає від @WorldBank $100 млн на відновлення економіки та підприємництва підконтрольних територій на сході. Дякую @DavidMalpassWBG та @ArupBanerji за підтримку територіальної цілісності 🇺🇦. Ми зробимо все, щоб наші громадяни почувалися в безпеці, а регіони ставали заможними.",uk,"[{'screen_name': 'worldbank', 'name': 'world bank', 'id': '27860681'}, {'screen_name': 'davidmalpasswbg', 'name': 'david malpass', 'id': '1113157792125386752'}, {'screen_name': 'arupbanerji', 'name': 'arup banerji', 'id': '434086101'}]",[],[],200,42,487,[],[],https://twitter.com/ZelenskyyUa/status/1324974401461301248,False,,0,,,,,,,,[],,,,
1324762736400760832,1324762736400760832,2020-11-06 19:17:03 Фінляндія (зима),2020-11-06,19:17:03,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Together with Ambassadors of 🇩🇪, 🇫🇷, 🇨🇦, 🇸🇪 &amp; representatives of the 🇺🇲, 🇬🇧, @OSCE_SMM &amp; @UN we've made an inspection of modernized checkpoint ”Shchastya” in Luhansk region. One more important step to peace that will benefit Ukrainians. My sincere appreciation to our partners!",en,"[{'screen_name': 'osce_smm', 'name': 'osce smm ukraine', 'id': '2466334952'}, {'screen_name': 'un', 'name': 'united nations', 'id': '14159148'}]",[],[],28,39,301,[],[],https://twitter.com/ZelenskyyUa/status/1324762736400760832,False,,0,,,,,,,,[],,,,
1324751841733824512,1324751841733824512,2020-11-06 18:33:46 Фінляндія (зима),2020-11-06,18:33:46,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Grateful to all foreign guests for coming to #Donbas. It is only here that one can see the true face of war and feel how much people want peace. United, peaceful, strong #Ukraine is our goal and our real plan.  https://t.co/abRb8HF9cF",en,[],[],['https://pbs.twimg.com/media/EmJ2w4jX0AAqPN_.jpg'],23,25,237,"['donbas', 'ukraine']",[],https://twitter.com/ZelenskyyUa/status/1324751841733824512,False,,1,https://pbs.twimg.com/media/EmJ2w4jX0AAqPN_.jpg,,,,,,,[],,,,
1324751648447700993,1324751648447700993,2020-11-06 18:33:00 Фінляндія (зима),2020-11-06,18:33:00,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вдячний усім іноземним гостям за те, що приїхали на #Донбас. Тільки тут можна побачити справжнє обличчя війни й відчути, наскільки люди хочуть миру. Об’єднана, мирна, сильна #Україна – наша мета і наш справжній план.",uk,[],[],[],90,57,488,"['донбас', 'україна']",[],https://twitter.com/ZelenskyyUa/status/1324751648447700993,False,,0,,,,,,,,[],,,,
1324699395342901248,1324699395342901248,2020-11-06 15:05:22 Фінляндія (зима),2020-11-06,15:05:22,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Як казав Михайло Жванецький, нічого страшного, якщо над тобою сміються. Значно гірше, коли над тобою плачуть. Сьогодні такий гіркий день. Співчуття всім, хто його любив і знав. Я – серед палких шанувальників сили думки Михайла Михайловича. Його сатира стала для багатьох мудрістю.",uk,[],[],[],231,243,2249,[],[],https://twitter.com/ZelenskyyUa/status/1324699395342901248,False,,0,,,,,,,,[],,,,
1324471437646831619,1324471437646831619,2020-11-05 23:59:32 Фінляндія (зима),2020-11-05,23:59:32,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Heureux qu’@EmmanuelMacron adhère à l’idée que la prochaine rencontre #N4 doive avoir lieu le plus tôt possible. L’Ukraine met en oeuvre ses engagements pris à Paris et est prête à ouvrir les deux points de contrôle sur la ligne de contact.  https://t.co/6LWR14Dcx4,fr,"[{'screen_name': 'emmanuelmacron', 'name': 'emmanuel macron', 'id': '1976143068'}]",[],['https://pbs.twimg.com/media/EmF3vrmW0AMUdpp.jpg'],49,39,294,['n4'],[],https://twitter.com/ZelenskyyUa/status/1324471437646831619,False,,1,https://pbs.twimg.com/media/EmF3vrmW0AMUdpp.jpg,,,,,,,[],,,,
1324471215847837696,1324471215847837696,2020-11-05 23:58:40 Фінляндія (зима),2020-11-05,23:58:40,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Радий, що @EmmanuelMacron погоджується, що зустріч #N4 треба провести якнайшвидше. Україна неухильно виконує Паризькі домовленості та вже готова відкрити 2 КПВВ на лінії розмежування.",uk,"[{'screen_name': 'emmanuelmacron', 'name': 'emmanuel macron', 'id': '1976143068'}]",[],[],76,24,340,['n4'],[],https://twitter.com/ZelenskyyUa/status/1324471215847837696,False,,0,,,,,,,,[],,,,
1324450210030981120,1324450210030981120,2020-11-05 22:35:11 Фінляндія (зима),2020-11-05,22:35:11,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Glad to talk to @BradSmi. We are really digitizing the country so that the state is a comfortable service for the people. Together with the President of @Microsoft, we will work to protect democracy, fight corruption and attract investment.  https://t.co/dKxtumEhBc",en,"[{'screen_name': 'bradsmi', 'name': 'brad smith', 'id': '14505546'}, {'screen_name': 'microsoft', 'name': 'microsoft', 'id': '74286565'}]",[],['https://pbs.twimg.com/media/EmFkbfwXUAQdN6S.jpg'],22,14,216,[],[],https://twitter.com/ZelenskyyUa/status/1324450210030981120,False,,1,https://pbs.twimg.com/media/EmFkbfwXUAQdN6S.jpg,,,,,,,[],,,,
1324449984830447616,1324449984830447616,2020-11-05 22:34:18 Фінляндія (зима),2020-11-05,22:34:18,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Радий поспілкуватися з @BradSmi. Ми дійсно цифровізуємо країну, щоб держава була комфортним сервісом для людей. Разом з президентом @Microsoft ми працюватимемо для захисту демократії, боротьби з корупцією та приваблення інвестицій.  https://t.co/9S23P2qLOM",uk,"[{'screen_name': 'bradsmi', 'name': 'brad smith', 'id': '14505546'}, {'screen_name': 'microsoft', 'name': 'microsoft', 'id': '74286565'}]",[],['https://pbs.twimg.com/media/EmFkOrGWkAQQNls.jpg'],69,59,414,[],[],https://twitter.com/ZelenskyyUa/status/1324449984830447616,False,,1,https://pbs.twimg.com/media/EmFkOrGWkAQQNls.jpg,,,,,,,[],,,,
1324026870699098116,1324026870699098116,2020-11-04 18:32:59 Фінляндія (зима),2020-11-04,18:32:59,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"I commend the intention of @jairbolsonaro to finish our future meeting with the signing of bilateral documents. #Ukraine is pleased to cooperate with #Brazil in agriculture, nuclear energy, space and military-defense sphere.",en,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",[],[],35,34,293,"['ukraine', 'brazil']",[],https://twitter.com/ZelenskyyUa/status/1324026870699098116,False,,0,,,,,,,,[],,,,
1324026812201160709,1324026812201160709,2020-11-04 18:32:45 Фінляндія (зима),2020-11-04,18:32:45,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Схвалюю наміри @jairbolsonaro щодо того, що наша майбутня зустріч мала б закінчитися підписанням двосторонніх документів. Україна рада співпраці з Бразилією у сільському господарстві, ядерній енергетиці, космічній і військово-оборонній сферах.",uk,"[{'screen_name': 'jairbolsonaro', 'name': 'jair m. bolsonaro', 'id': '128372940'}]",[],[],68,47,475,[],[],https://twitter.com/ZelenskyyUa/status/1324026812201160709,False,,0,,,,,,,,[],,,,
1323709420669382662,1323709420669382662,2020-11-03 21:31:33 Фінляндія (зима),2020-11-03,21:31:33,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,I welcome the decision of the Italian court to acquit Ukrainian National Guard Vitaliy Markiv. His release is a victory of justice! #FreeMarkiv hashtag can be left for history. Grateful to the whole team that worked for this victory! @GiuseppeConteIT @MatarellaSergio,en,"[{'screen_name': 'giuseppeconteit', 'name': 'giuseppe conte', 'id': '999578121123848192'}, {'screen_name': 'matarellasergio', 'name': 'sergio matarella', 'id': '3010557814'}]",[],[],29,33,284,['freemarkiv'],[],https://twitter.com/ZelenskyyUa/status/1323709420669382662,False,,0,,,,,,,,[],,,,
1323709353870897158,1323709353870897158,2020-11-03 21:31:17 Фінляндія (зима),2020-11-03,21:31:17,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Вітаю рішення італійського суду виправдати українського нацгвардійця Віталія Марківа. Його звільнення – це перемога справедливості! Хештег #FreeMarkiv можна залишити для історії. Дякую всій команді, яка працювала заради цієї перемоги! @GiuseppeConteIT @MatarellaSergio",uk,"[{'screen_name': 'giuseppeconteit', 'name': 'giuseppe conte', 'id': '999578121123848192'}, {'screen_name': 'matarellasergio', 'name': 'sergio matarella', 'id': '3010557814'}]",[],[],129,160,1007,['freemarkiv'],[],https://twitter.com/ZelenskyyUa/status/1323709353870897158,False,,0,,,,,,,,[],,,,
1323617157914284033,1323617157914284033,2020-11-03 15:24:56 Фінляндія (зима),2020-11-03,15:24:56,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"I am glad that we have a common goal today with President of the Venice Commission @giannibuquicch1 - to restore confidence in the judiciary, especially in the Constitutional Court of Ukraine.",en,"[{'screen_name': 'giannibuquicch1', 'name': 'gianni buquicchio', 'id': '2712033526'}]",[],[],17,16,147,[],[],https://twitter.com/ZelenskyyUa/status/1323617157914284033,False,,0,,,,,,,,[],,,,
1323617021930733570,1323617021930733570,2020-11-03 15:24:24 Фінляндія (зима),2020-11-03,15:24:24,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Радий, що у нас із президентом Венеціанської комісії @giannibuquicch1 сьогодні спільна мета – відновити довіру до судової системи, особливо до Конституційного Суду України.",uk,"[{'screen_name': 'giannibuquicch1', 'name': 'gianni buquicchio', 'id': '2712033526'}]",[],[],89,78,466,[],[],https://twitter.com/ZelenskyyUa/status/1323617021930733570,False,,0,,,,,,,,[],,,,
1323599810188988417,1323599810188988417,2020-11-03 14:16:00 Фінляндія (зима),2020-11-03,14:16:00,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Glad to welcome @PMaurerICRC and to discuss access to detainees in the temporarily occupied territories, search for missing persons and the process of humanitarian demining. Thanked for the all the work and support of the @ICRC to #Ukraine.",en,"[{'screen_name': 'pmaurericrc', 'name': 'peter maurer', 'id': '788982234'}, {'screen_name': 'icrc', 'name': 'icrc', 'id': '85289376'}]",[],[],11,12,144,['ukraine'],[],https://twitter.com/ZelenskyyUa/status/1323599810188988417,False,,0,,,,,,,,[],,,,
1323398925991247875,1323398925991247875,2020-11-03 00:57:46 Фінляндія (зима),2020-11-03,00:57:46,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"In this trying time, #Ukraine stands with #Austria. My condolences to those struck during the hideous terror attack in Vienna.",en,[],[],[],48,67,505,"['ukraine', 'austria']",[],https://twitter.com/ZelenskyyUa/status/1323398925991247875,False,,0,,,,,,,,[],,,,
1323358227988434945,1323358227988434945,2020-11-02 22:16:03 Фінляндія (зима),2020-11-02,22:16:03,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Я не буду відкликати законопроект. Якби я знав, що я неправий, якби звичайні люди мені сказали: «Пане Президенте, ви неправі, це гаряче рішення всупереч думкам суспільства України», я б негайно його відкликав і не думав би про жодні політичні поразки.",uk,[],[],[],716,181,1574,[],[],https://twitter.com/ZelenskyyUa/status/1323358227988434945,False,,0,,,,,,,,[],,,,
1323356471703281669,1323356471703281669,2020-11-02 22:09:04 Фінляндія (зима),2020-11-02,22:09:04,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,З цим складом Конституційного Суду в нас не буде жодних кроків уперед. Міжнародні партнери пропонують різні шляхи. Але всі на 100% підтримують питання оновлення складу КСУ.,uk,[],[],[],114,105,719,[],[],https://twitter.com/ZelenskyyUa/status/1323356471703281669,False,,0,,,,,,,,[],,,,
1323353332975652864,1323353332975652864,2020-11-02 21:56:35 Фінляндія (зима),2020-11-02,21:56:35,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Щодо доброчесності судової гілки влади. При Офісі Президента України вже сформовано комісію. Ми чекаємо від неї напрацювання в найближчі місяці, щоб ми дійсно довели суспільству – хочемо перезавантажити судову гілку влади.",uk,[],[],[],62,53,411,[],[],https://twitter.com/ZelenskyyUa/status/1323353332975652864,False,,0,,,,,,,,[],,,,
1323352272252903424,1323352272252903424,2020-11-02 21:52:23 Фінляндія (зима),2020-11-02,21:52:23,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Я вважаю, що має бути перезавантаження Окружного адміністративного суду Києва. Але перш за все треба розібратися з питанням Вищої кваліфікаційної комісії суддів України, а потім – говорити про ОАСК.",uk,[],[],[],57,69,477,[],[],https://twitter.com/ZelenskyyUa/status/1323352272252903424,False,,0,,,,,,,,[],,,,
1323350768137736192,1323350768137736192,2020-11-02 21:46:24 Фінляндія (зима),2020-11-02,21:46:24,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Перезавантаження Конституційного Суду має бути тільки прозорим і відкритим. Усі будуть дивитися крізь мікроскоп: а хто ж потрапив до нового складу КСУ?,uk,[],[],[],198,78,738,[],[],https://twitter.com/ZelenskyyUa/status/1323350768137736192,False,,0,,,,,,,,[],,,,
1323350065935716356,1323350065935716356,2020-11-02 21:43:37 Фінляндія (зима),2020-11-02,21:43:37,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Судді КСУ повністю скасували відповідальність за брехню в деклараціях. Жодної кримінальної відповідальності, нічого не буде, якщо ми не скасуємо їхнє рішення тим чи іншим чином.",uk,[],[],[],61,100,571,[],[],https://twitter.com/ZelenskyyUa/status/1323350065935716356,False,,0,,,,,,,,[],,,,
1323349632957775873,1323349632957775873,2020-11-02 21:41:53 Фінляндія (зима),2020-11-02,21:41:53,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Я хочу, щоб цей парламент працював на державу. Від висновків, які зроблять наші депутати, буде залежати, чи працюватиме далі Верховна Рада. Якщо буде політичний колапс і я побачу, що немає підтримки у Раді й у «слуг народу», ми все одно будемо виходити з цієї проблеми.",uk,[],[],[],100,61,443,[],[],https://twitter.com/ZelenskyyUa/status/1323349632957775873,False,,0,,,,,,,,[],,,,
1323346303137492993,1323346303137492993,2020-11-02 21:28:39 Фінляндія (зима),2020-11-02,21:28:39,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Стосовно політичної кризи – я цього не боюся. Я як Президент захищаю державу Україна. Я спілкувався тільки з головою КСУ, якому сказав: «Є червоні лінії для українського суспільства: це Вищий антикорупційний суд, земельна реформа, банківська реформа».",uk,[],[],[],139,80,562,[],[],https://twitter.com/ZelenskyyUa/status/1323346303137492993,False,,0,,,,,,,,[],,,,
1323345862295277568,1323345862295277568,2020-11-02 21:26:54 Фінляндія (зима),2020-11-02,21:26:54,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Засідання РНБО і моє швидке реагування – наше рішення було правильним і оперативним. Воно зупинило майбутні дії Конституційного Суду.,uk,[],[],[],45,55,438,[],[],https://twitter.com/ZelenskyyUa/status/1323345862295277568,False,,0,,,,,,,,[],,,,
1323344432599650307,1323344432599650307,2020-11-02 21:21:13 Фінляндія (зима),2020-11-02,21:21:13,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Я поважаю інституцію Конституційного Суду. Але в мене багато питань, як і в суспільства. Тому, коли ми говоримо про перезавантаження, ми говоримо про доброчесність суддів, щоб вони захищали наших громадян.",uk,[],[],[],67,56,460,[],[],https://twitter.com/ZelenskyyUa/status/1323344432599650307,False,,0,,,,,,,,[],,,,
1323343739134353411,1323343739134353411,2020-11-02 21:18:28 Фінляндія (зима),2020-11-02,21:18:28,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Роботу Конституційного Суду я оцінюю як руйнівний ураган, і ми говоримо про наслідки цього урагану. Ми невипадково ввели рішення через законодавчі ініціативи – треба боротися з ураганом, а не з наслідками.",uk,[],[],[],119,101,637,[],[],https://twitter.com/ZelenskyyUa/status/1323343739134353411,False,,0,,,,,,,,[],,,,
1323246941552189440,1323246941552189440,2020-11-02 14:53:50 Фінляндія (зима),2020-11-02,14:53:50,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Congratulations Odile Renaud-Basso on assuming office as @EBRD President. I wish you every success in your important mission and look forward to the pleasure of working closely with you to further strengthen Ukraine - EBRD cooperation,en,"[{'screen_name': 'ebrd', 'name': 'the ebrd', 'id': '22667478'}]",[],[],41,16,162,[],[],https://twitter.com/ZelenskyyUa/status/1323246941552189440,False,,0,,,,,,,,[],,,,
1322900304132743168,1322900304132743168,2020-11-01 15:56:25 Фінляндія (зима),2020-11-01,15:56:25,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,".@usykaa, Олександре, це була крута перемога! Україна пишається!",uk,"[{'screen_name': 'usykaa', 'name': 'alexander usyk', 'id': '959392780245233665'}]",[],[],464,55,1452,[],[],https://twitter.com/ZelenskyyUa/status/1322900304132743168,False,,0,,,,,,,,[],,,,
1322220061122285570,1322220061122285570,2020-10-30 18:53:22 Фінляндія (зима),2020-10-30,18:53:22,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Sad news of a devastating earthquake that struck Turkey &amp; Greece today in Aegen Sea. My sincere condolences to relatives &amp; close ones of the victims. I wish speedy recovery to all injured. Ukraine stands by friendly Greeks and Turks at this tragic moment. @RTErdogan @kmitsotakis,en,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'kmitsotakis', 'name': 'kyriakos mitsotakis', 'id': '14283525'}]",[],[],100,76,776,[],[],https://twitter.com/ZelenskyyUa/status/1322220061122285570,False,,0,,,,,,,,[],,,,
1321886044338458625,1321886044338458625,2020-10-29 20:46:07 Фінляндія (зима),2020-10-29,20:46:07,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,Terrible news from Nice: a barbaric attack at the Notre-Dame Basilica took lives of 3 people. Sending deepest condolences from the Ukrainian people. #Ukraine stands with #France against terror.,en,[],[],[],69,34,311,"['ukraine', 'france']",[],https://twitter.com/ZelenskyyUa/status/1321886044338458625,False,,0,,,,,,,,[],,,,
1321877222584651778,1321877222584651778,2020-10-29 20:11:03 Фінляндія (зима),2020-10-29,20:11:03,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"The recent decisions of the CCU undermine trust in Ukraine, outrage Ukrainians. We don’t know what to expect from the CCU tomorrow. Prompt yet adequate steps are required. I suggest registering the bill in the Parliament ASAP envisaging the restoration of rectitude of the CCU  https://t.co/xScO0u586m",en,[],[],['https://pbs.twimg.com/media/ElhAUbgXYAwujBp.jpg'],38,35,253,[],[],https://twitter.com/ZelenskyyUa/status/1321877222584651778,False,,1,https://pbs.twimg.com/media/ElhAUbgXYAwujBp.jpg,,,,,,,[],,,,
1321877124790263811,1321877124790263811,2020-10-29 20:10:40 Фінляндія (зима),2020-10-29,20:10:40,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Останні рішення КСУ підривають довіру до України, обурюють українців. Ми не розуміємо, який сюрприз КС зробить завтра. Потрібні швидкі, але адекватні кроки. Пропоную невідкладно зареєструвати у Верховній Раді законопроект, де передбачається відновлення доброчесності КС в Україні.  https://t.co/Bjb9k2XjpL",uk,[],[],['https://pbs.twimg.com/media/ElhAOJ3W0AAXEv6.jpg'],404,199,1180,[],[],https://twitter.com/ZelenskyyUa/status/1321877124790263811,False,,1,https://pbs.twimg.com/media/ElhAOJ3W0AAXEv6.jpg,,,,,,,[],,,,
1321710374119497728,1321710374119497728,2020-10-29 09:08:04 Фінляндія (зима),2020-10-29,09:08:04,300,1120633726478823425,zelenskyyua,Володимир Зеленський,,"Karadeniz Bölgesinde barış, istikrar ve güvenliğin sağlanması konusunda Ukrayna’nın stratejik ortağı Türkiye Cumhuriyeti’nin kuruluşunun 97. yıl dönümünü içtenlikle kutluyorum. Muhterem Cumhurbaşkanı @RTErdogan ve dost Türk halkına başarı ve refah diliyorum.",tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],143,180,1570,[],[],https://twitter.com/ZelenskyyUa/status/1321710374119497728,False,,0,,,,,,,,[],,,,
